,0.85278,0.88264,The Following,
,0.81736,0.84722,The Following,
3/24/16,0.87639,0.90625,The Following,
,0.91458,0.94444,The Following,
3/25/16,-0.02847,0.00139,The Following,
,0.37431,0.40417,The Following,
,0.63542,0.66458,The Following,
,0.67431,0.70417,The Following,
,0.73542,0.76458,The Following,
,0.77917,0.80764,The Following,
,0.83889,0.86875,The Following,
3/26/16,0.72222,0.73819,Barbie: Life in the Dreamhouse,
,0.73125,0.74792,Barbie: Life in the Dreamhouse,
3/27/16,0.54514,0.57431,Psych,
,0.65486,0.75972,Batman v Superman: Dawn of Justice,
,0.77639,0.80625,Psych,
,0.86389,0.92431,Psych,
3/28/16,0.78611,0.81806,Psych,
,0.83056,0.85972,Psych,
,0.87222,0.90208,Psych,
,0.96181,0.97708,The Office,
3/29/16,0.67569,0.70556,Psych,
,0.70903,0.73889,Psych,
3/30/16,0.75417,0.78403,Psych,
,0.78542,0.81458,Psych,
,0.81458,0.84444,Psych,
,0.84583,0.87569,Psych,
3/31/16,0.88958,0.92083,The X-Files,
4/1/16,0.74792,0.78125,Psych,
,0.8,0.84028,Leverage,
4/2/16,,,-,
4/3/16,0.88819,0.94375,My Invisible Sister,
4/4/16,0.58611,0.60208,Jessie,
4/5/16,,,-,
4/6/16,0.82222,0.90208,The Incredibles,
4/7/16,0.91528,0.9875,Teen Beach 2,
4/8/16,0.43194,0.4375,Burn-E,
4/9/16,0.77361,0.80347,Leverage,
,0.80347,0.83333,Leverage,
,0.85347,0.88333,Leverage,
,0.88333,0.91319,Leverage,
,0.91875,0.94861,Leverage,
4/10/16,0.83611,0.86597,Leverage,
,0.87569,0.90556,Leverage,
,0.96042,0.99028,Leverage,
4/11/16,0.72083,0.75069,Leverage,
,0.75139,0.78125,Leverage,
,0.81528,0.84514,Leverage,
,0.85,0.87986,Leverage,
,0.88125,0.91111,Leverage,
4/12/16,0.85833,0.88819,Leverage,
,0.91111,0.94097,Leverage,
,0.95069,0.98056,Leverage,
4/13/16,0.58125,0.61111,Criminal Minds,
,0.61111,0.64028,Criminal Minds,
,0.65417,0.68472,Criminal Minds,
,0.69653,0.72639,Criminal Minds,
,0.78819,0.81736,Criminal Minds,
,0.88681,0.94792,Airplane!,
4/14/16,0.85347,0.88403,Criminal Minds,
,0.92431,0.95347,Criminal Minds,
4/15/16,0,0,-,
4/16/16,0.44097,0.47153,Criminal Minds,
4/17/16,0.88056,0.91806,Daredevil,
,0.91806,0.95486,Daredevil,
,0.95347,0.99028,Daredevil,
4/18/16,0.61458,0.65139,Daredevil,
,0.65139,0.69028,Daredevil,
,0.69375,0.72778,Daredevil,
,0.925,0.96042,Daredevil,
4/19/16,0.88958,0.92708,Daredevil,
,0.92986,0.97014,Daredevil,
4/20/16,0.60694,0.64653,Daredevil,
4/21/16,0.64792,0.68889,Daredevil,
,0.73264,0.77431,Daredevil,
,0.775,0.81389,Daredevil,
,0.82222,0.85903,Jessica Jones,
,0.86042,0.89722,Jessica Jones,
4/22/16,,,-,
4/23/16,0.60486,0.63472,Parenthood,
4/24/16,0.39514,0.43264,Jessica Jones,
,0.44167,0.47569,Jessica Jones,
,0.68958,0.71944,Leverage,
,0.72639,0.75625,Leverage,
,0.78681,0.82153,Jessica Jones,
,0.91736,0.95486,Jessica Jones,
4/25/16,0.79514,0.825,Leverage,
,0.82708,0.86528,Jessica Jones,
,0.875,0.90972,Jessica Jones,
4/26/16,0.90764,0.9375,Leverage,
4/27/16,,,-,
4/28/16,0.74167,0.77986,Jessica Jones,
,0.78056,0.81319,Jessica Jones,
4/29/16,0.75625,0.78611,Leverage,
4/30/16,0.33472,0.37014,Jessica Jones,
,0.42014,0.45764,Jessica Jones,
,0.50069,0.5375,Jessica Jones,
,0.72014,0.79514,Deadpool,
,0.38681,0.41667,Parenthood,
5/1/16,0.49028,0.51944,Criminal Minds,
,0.52083,0.55069,Criminal Minds,
,0.57014,0.6,Criminal Minds,
,0.60903,0.64028,Criminal Minds,
,0.70972,0.74028,Criminal Minds,
,0.76528,0.79444,Criminal Minds,
,0.84306,0.87431,How to Get Away with Murder,
,0.88056,0.91111,How to Get Away with Murder,
,0.91111,0.94167,How to Get Away with Murder,
5/2/16,0.61042,0.64097,How to Get Away with Murder,
,0.64097,0.67153,How to Get Away with Murder,
,0.68333,0.71389,How to Get Away with Murder,
,0.73056,0.76111,How to Get Away with Murder,
,0.76042,0.79097,How to Get Away with Murder,
,0.79653,0.82708,How to Get Away with Murder,
5/3/16,0.85694,0.8875,How to Get Away with Murder,
,0.84722,0.87778,How to Get Away with Murder,
,0.88194,0.9125,How to Get Away with Murder,
5/4/16,0.76458,0.79514,How to Get Away with Murder,
,0.80417,0.83472,How to Get Away with Murder,
,0.83611,0.86667,How to Get Away with Murder,
5/5/16,0.81736,0.84722,How to Get Away with Murder,
,0.85347,0.88333,How to Get Away with Murder,
,0.90486,0.93472,How to Get Away with Murder,
,0.93611,0.96597,How to Get Away with Murder,
5/6/16,0.86944,0.97083,Captain America: Civil War,
5/7/16,0.65208,0.68194,Parenthood,
,0.86458,0.89444,Parenthood,
,0.91667,0.94653,Parenthood,
5/8/16,0.53264,0.5625,How to Get Away with Murder,
,0.56389,0.59375,How to Get Away with Murder,
,0.62778,0.65764,How to Get Away with Murder,
,0.65764,0.6875,How to Get Away with Murder,
,0.68819,0.71806,How to Get Away with Murder,
5/9/16,0.90694,0.93681,How to Get Away with Murder,
5/10/16,0.92569,0.95556,How to Get Away with Murder,
5/11/16,0.64722,0.67708,How to Get Away with Murder,
,0.67917,0.70903,How to Get Away with Murder,
,0.79306,0.82292,How to Get Away with Murder,
,0.83056,0.86042,How to Get Away with Murder,
,0.88125,0.89722,The IT Crowd,
5/12/16,0.58125,0.59792,The IT Crowd,
,0.59792,0.61528,The IT Crowd,
,0.61458,0.63125,The IT Crowd,
,0.81389,0.83056,The IT Crowd,
,0.83194,0.84931,The IT Crowd,
,0.84931,0.86667,The IT Crowd,
,0.86667,0.88264,The IT Crowd,
,0.89097,0.90764,The IT Crowd,
5/13/16,,,-,
5/14/16,0.42639,0.44167,The IT Crowd,
,0.44167,0.45833,The IT Crowd,
,0.47431,0.49028,The IT Crowd,
,0.5,0.51597,The IT Crowd,
,0.51667,0.53194,The IT Crowd,
,0.53194,0.54722,The IT Crowd,
,0.54722,0.56389,The IT Crowd,
,0.56389,0.57986,The IT Crowd,
,0.57986,0.59653,The IT Crowd,
,0.59653,0.61389,The IT Crowd,
,0.61319,0.62986,The IT Crowd,
,0.75417,0.78333,Parenthood,
,0.79653,0.82639,Parenthood,
5/15/16,0.41944,0.43542,The IT Crowd,
,0.43472,0.45139,The IT Crowd,
,0.45139,0.46667,The IT Crowd,
,0.96736,0.98403,The IT Crowd,
,0.50972,0.525,Arrested Development,
,0.52569,0.54097,Arrested Development,
,0.54167,0.55694,Arrested Development,
,0.62431,0.63958,Arrested Development,
,0.63889,0.65417,Arrested Development,
,0.65417,0.66944,Arrested Development,
,0.73403,0.74931,Arrested Development,
,0.75694,0.77222,Arrested Development,
,0.78542,0.80069,Arrested Development,
,0.80486,0.82014,Arrested Development,
,0.82014,0.83542,Arrested Development,
,0.84375,0.85903,Arrested Development,
,0.8625,0.87778,Arrested Development,
,0.89931,0.91458,Arrested Development,
5/16/16,0.69444,0.70972,Arrested Development,
,0.71458,0.72986,Arrested Development,
,0.74097,0.75625,Arrested Development,
,0.75625,0.77153,Arrested Development,
5/17/16,0.88542,0.90069,Arrested Development,
,0.92083,0.93611,Arrested Development,
,0.93611,0.95139,Arrested Development,
5/18/16,0.92222,0.9375,Arrested Development,
5/19/16,0.26736,0.36736,Cinderella Man,
,0.96875,0.98403,Arrested Development,
5/20/16,0.59167,0.60694,Arrested Development,
,0.61458,0.62986,Arrested Development,
,0.92778,0.94306,Arrested Development,
,0.94653,0.96181,Arrested Development,
5/21/16,0.94583,0.96111,Arrested Development,
,0.96042,0.97569,Arrested Development,
5/22/16,,,-,
5/23/16,,,-,
5/24/16,0.59931,0.61458,Arrested Development,
,0.61389,0.62917,Arrested Development,
,0.63056,0.64583,Arrested Development,
,0.64653,0.66181,Arrested Development,
,0.66319,0.67847,Arrested Development,
,0.67847,0.69375,Arrested Development,
,0.71389,0.72917,Arrested Development,
5/25/16,-0.00486,0.01042,Arrested Development,
,0.01042,0.02569,Arrested Development,
,0.52778,0.54306,Arrested Development,
,0.40069,0.41597,Arrested Development,
,0.45903,0.47431,Arrested Development,
,0.48542,0.50069,Arrested Development,
,0.50069,0.51597,Arrested Development,
,0.51597,0.53125,Arrested Development,
,0.55,0.56528,Arrested Development,
,0.56667,0.58194,Arrested Development,
,0.58125,0.59653,Arrested Development,
,0.59653,0.61181,Arrested Development,
,0.69931,0.71458,Arrested Development,
,0.71528,0.73056,Arrested Development,
,0.73056,0.74583,Arrested Development,
,0.74583,0.76111,Arrested Development,
,0.7625,0.77778,Arrested Development,
,0.81944,0.85694,Daredevil,
,0.89583,0.925,Parenthood,
5/26/16,-0.01875,0.01806,Daredevil,
,0.42431,0.46111,Daredevil,
,0.57431,0.61111,Daredevil,
,0.93611,0.96597,Parenthood,
5/27/16,-0.01389,0.01597,Parenthood,
5/28/16,,,-,
5/29/16,0.39097,0.42986,Daredevil,
,0.42917,0.46319,Daredevil,
,0.49167,0.52708,Daredevil,
,0.39236,0.42222,Parenthood,
,0.44653,0.47639,Parenthood,
5/30/16,0.44514,0.48264,Daredevil,
,0.48889,0.52917,Daredevil,
5/31/16,0.61389,0.62917,Brooklyn Nine-Nine,
,0.62917,0.64444,Brooklyn Nine-Nine,
,0.64722,0.6625,Brooklyn Nine-Nine,
,0.66319,0.67847,Brooklyn Nine-Nine,
,0.92778,0.95764,Parenthood,
6/1/16,0.58194,0.62153,Daredevil,
,0.67083,0.69306,Arrested Development,
,0.69375,0.71389,Arrested Development,
,0.71389,0.73403,Arrested Development,
,0.85347,0.87569,Arrested Development,
,0.87847,0.89792,Arrested Development,
,0.91389,0.93542,Arrested Development,
6/2/16,-0.01389,0.01736,Criminal Minds,
,0.01944,0.04931,Criminal Minds,
,0.54653,0.57153,Arrested Development,
,0.58264,0.60833,Arrested Development,
,0.60972,0.63333,Arrested Development,
,0.63472,0.65903,Arrested Development,
,0.66389,0.68889,Arrested Development,
,0.69167,0.71597,Arrested Development,
,0.72361,0.74653,Arrested Development,
,0.80278,0.82778,Arrested Development,
,0.82778,0.85139,Arrested Development,
,0.86806,0.89722,Criminal Minds,
,0.89722,0.92708,Criminal Minds,
,0.92639,0.95694,Criminal Minds,
,0.9625,0.99167,Criminal Minds,
6/3/16,0.72778,0.76875,Daredevil,
,0.78056,0.82222,Daredevil,
,0.82153,0.86042,Daredevil,
,0.89097,0.925,Daredevil,
,0.92639,0.96111,Daredevil,
6/4/16,-0.02986,0.00417,Daredevil,
,0.51389,0.55625,Daredevil,
,0.92222,0.93819,Brooklyn Nine-Nine,
,0.94236,0.95833,Brooklyn Nine-Nine,
,0.96042,0.97639,Brooklyn Nine-Nine,
6/5/16,,,-,
6/6/16,0.38681,0.41597,Criminal Minds,
,0.48681,0.51528,Criminal Minds,
6/7/16,-0.02847,0.00069,Criminal Minds,
6/8/16,0.00069,0.02847,Criminal Minds,
,0.02847,0.05764,Criminal Minds,
,0.58958,0.61944,Criminal Minds,
,0.62014,0.65069,Criminal Minds,
,0.91597,0.94653,Criminal Minds,
,0.94653,0.97708,Criminal Minds,
6/9/16,-0.02153,0.00833,Criminal Minds,
,0.39167,0.42222,Criminal Minds,
,0.45625,0.48681,Criminal Minds,
,0.50694,0.53611,Criminal Minds,
,0.77083,0.80069,Criminal Minds,
,0.80069,0.83125,Criminal Minds,
,0.88125,0.92014,Daredevil,
,0.92847,0.96736,Daredevil,
6/10/16,-0.01736,0.05347,American Psycho,
,0.41806,0.44792,Criminal Minds,
,0.67708,0.70694,Parenthood,
,0.72153,0.75139,Parenthood,
6/11/16,0.67847,0.69444,Avatar: The Last Airbender,
,0.70278,0.71875,Avatar: The Last Airbender,
,0.72083,0.73681,Avatar: The Last Airbender,
6/12/16,0.57431,0.61389,Daredevil,
,0.64028,0.67847,Daredevil,
,0.68264,0.72431,Daredevil,
,0.73472,0.77153,Daredevil,
,0.79028,0.82917,Daredevil,
6/13/16,0.83264,0.86319,Parenthood,
,0.87569,0.90556,Parenthood,
6/14/16,0.57431,0.61111,Daredevil,
,0.61944,0.65972,Daredevil,
6/15/16,0.425,0.45486,Marvel's Agents of S.H.I.E.L.D.,
,0.47639,0.50625,Marvel's Agents of S.H.I.E.L.D.,
,0.63542,0.66528,Marvel's Agents of S.H.I.E.L.D.,
,0.69097,0.72014,Marvel's Agents of S.H.I.E.L.D.,
,0.72292,0.75278,Marvel's Agents of S.H.I.E.L.D.,
,0.78472,0.81389,Marvel's Agents of S.H.I.E.L.D.,
,0.9,0.92986,Parenthood,
6/16/16,-0.00972,0.02014,Marvel's Agents of S.H.I.E.L.D.,
,0.02639,0.05625,Marvel's Agents of S.H.I.E.L.D.,
,0.39861,0.42847,Marvel's Agents of S.H.I.E.L.D.,
,0.43056,0.46042,Marvel's Agents of S.H.I.E.L.D.,
,0.54306,0.57292,Marvel's Agents of S.H.I.E.L.D.,
,0.58889,0.61806,Marvel's Agents of S.H.I.E.L.D.,
,0.67153,0.70139,Marvel's Agents of S.H.I.E.L.D.,
,0.85417,0.88403,Marvel's Agents of S.H.I.E.L.D.,
,0.88542,0.91528,Marvel's Agents of S.H.I.E.L.D.,
,0.94861,0.97847,Marvel's Agents of S.H.I.E.L.D.,
6/17/16,-0.01528,0.01458,Marvel's Agents of S.H.I.E.L.D.,
,0.02778,0.05764,Marvel's Agents of S.H.I.E.L.D.,
,0.7,0.72986,Parenthood,
,0.81736,0.84722,Parenthood,
,0.93472,0.96458,Parenthood,
6/18/16,0.36597,0.39583,Marvel's Agents of S.H.I.E.L.D.,
,0.66806,0.75833,The Prestige,
6/19/16,-0.00139,0.02847,Marvel's Agents of S.H.I.E.L.D.,
,0.03819,0.06806,Marvel's Agents of S.H.I.E.L.D.,
,0.93472,0.96458,Marvel's Agents of S.H.I.E.L.D.,
6/20/16,-0.00556,0.02431,Marvel's Agents of S.H.I.E.L.D.,
,0.78056,0.80972,Marvel's Agents of S.H.I.E.L.D.,
,0.82431,0.85417,Marvel's Agents of S.H.I.E.L.D.,
,0.86111,0.89097,Marvel's Agents of S.H.I.E.L.D.,
,0.91875,0.94861,Arrow,
,0.96667,0.99583,Arrow,
6/21/16,-0.00347,0.02569,Arrow,
,0.02569,0.05486,Arrow,
,0.44306,0.47222,Arrow,
,0.50278,0.53194,Arrow,
,0.65069,0.68056,Parenthood,
,0.80694,0.87847,Finding Dory,
,0.92639,0.95625,Parenthood,
,0.96042,0.99028,Parenthood,
6/22/16,0.55486,0.58264,Arrow,
,0.58333,0.6125,Arrow,
,0.67778,0.70694,Arrow,
,0.71944,0.74861,Arrow,
,0.82292,0.85208,Arrow,
,0.85764,0.88681,Arrow,
,0.89792,0.92708,Arrow,
,0.94444,0.97361,Arrow,
6/23/16,-0.01528,0.01389,Arrow,
,0.44653,0.47569,Arrow,
,0.55208,0.58125,Arrow,
,0.67847,0.70764,Arrow,
,0.73681,0.76667,Parenthood,
6/24/16,0.54653,0.57639,Marvel's Agents of S.H.I.E.L.D.,
,0.59097,0.62083,Marvel's Agents of S.H.I.E.L.D.,
,0.89306,0.98056,Gods of Egypt,
6/25/16,0.75208,0.78125,Arrow,
,0.80417,0.83333,Arrow,
,0.90694,0.93611,Arrow,
6/26/16,-0.01944,0.00972,Arrow,
,0.01875,0.04792,Arrow,
,0.67639,0.70625,Marvel's Agents of S.H.I.E.L.D.,
,0.88611,0.97431,Se7en,
6/27/16,0.01319,0.04236,Arrow,
,0.4625,0.49167,Arrow,
,0.49375,0.52292,Arrow,
,0.90764,0.9375,Parenthood,
,0.95417,0.98403,Parenthood,
6/28/16,0.775,0.80417,Arrow,
6/29/16,0.82708,0.85625,Parenthood,
,0.90486,0.93472,Parenthood,
6/30/16,0.93958,0.96875,Arrow,
7/1/16,-0.02292,0.00625,Arrow,
,0.66111,0.69097,Parenthood,
,0.90069,0.93056,Parenthood,
,0.94931,0.97917,Parenthood,
7/2/16,-0.00208,0.02708,Arrow,
7/3/16,0.79722,0.82639,Parenthood,
,0.85486,0.88403,Parenthood,
7/4/16,,,-,
7/5/16,,,-,
7/6/16,,,-,
7/7/16,,,-,
7/8/16,0.91042,0.98681,We're The Millers,
7/9/16,,,-,
7/10/16,,,-,
7/11/16,-0.02083,0.00903,Parenthood,
,0.57639,0.60556,Arrow,
,0.61528,0.64444,Arrow,
7/12/16,0.79097,0.82083,Parenthood,
,0.95694,0.98611,Arrow,
7/13/16,-0.05625,0.00208,Hot Girls Wanted,
7/14/16,0.86528,0.88194,The IT Crowd,
,0.88819,0.92986,Bo Burnham: Make Happy,
7/15/16,0.95833,0.9875,Arrow,
7/16/16,-0.00972,0.01875,Arrow,
7/17/16,-0.00972,0.03194,Bo Burnham: what.,
,0.89722,0.92708,Parenthood,
,0.93333,0.96319,Parenthood,
7/18/16,0.95625,0.99028,Mad Men,
7/19/16,0.81111,0.82569,The Office,
,0.82778,0.84306,The Office,
,0.84444,0.85903,The Office,
7/20/16,0.7375,0.77014,Mad Men,
,0.77917,0.80972,Mad Men,
,0.86736,0.88403,The Twilight Zone,
,0.88819,0.90556,The Twilight Zone,
,0.91181,0.92917,The Twilight Zone,
7/21/16,0.54444,0.57361,Arrow,
,0.51528,0.54444,Arrow,
,0.58681,0.67292,Akira,
,0.72083,0.75208,Mad Men,
,0.75833,0.7875,Arrow,
,0.81528,0.84444,Arrow,
7/22/16,0.575,0.60486,Parenthood,
7/23/16,,,-,
7/24/16,0.70764,0.74097,Mad Men,
,0.74236,0.775,Mad Men,
,0.82639,0.85903,Mad Men,
,0.88542,0.91458,Arrow,
,0.91667,0.94583,Arrow,
,0.95278,0.98194,Arrow,
7/25/16,-0.01875,0.01042,Arrow,
,0.02083,0.05,Arrow,
,0.05069,0.07986,Arrow,
,0.08333,0.1125,Arrow,
,0.58056,0.59792,The Twilight Zone,
,0.61458,0.7125,Avengers: Age of Ultron,
7/26/16,0.87153,0.90139,Parenthood,
7/27/16,,,-,
7/28/16,,,-,
7/29/16,0.48333,0.51667,Mad Men,
,0.62222,0.69722,Deadpool,
7/30/16,,,-,
7/31/16,,,-,
8/1/16,,,-,
8/2/16,,,-,
8/3/16,,,-,
8/4/16,-0.02222,0.00903,The Blacklist,
,0.00833,0.03681,The Blacklist,
8/5/16,,,-,
8/6/16,,,-,
8/7/16,0.46042,0.49375,Mad Men,
,0.53681,0.57014,Mad Men,
,0.61458,0.64792,Mad Men,
8/8/16,,,-,
8/9/16,-0.01181,0.00417,Death Note,
,0.00417,0.02014,Death Note,
,0.01806,0.03403,Death Note,
,0.01181,0.04514,Mad Men,
,0.425,0.44097,Death Note,
,0.93125,0.94722,Death Note,
8/10/16,0.4,0.41597,Death Note,
,0.41528,0.43125,Death Note,
,0.87083,0.96181,Pacific Rim,
8/11/16,0.89375,0.92361,Parenthood,
8/12/16,0.44792,0.46389,Death Note,
,0.46319,0.47917,Death Note,
8/13/16,0.54167,0.55764,Death Note,
8/14/16,0.95,0.96597,Death Note,
,0.96597,0.98194,Death Note,
,0.98056,0.99653,Death Note,
8/15/16,,,-,
8/16/16,0.50764,0.52361,Death Note,
,0.52222,0.53819,Death Note,
,0.57083,0.58681,Death Note,
8/17/16,-0.00625,0.02361,Parenthood,
,0.73611,0.76597,Parenthood,
8/18/16,,,-,
8/19/16,,,-,
8/20/16,0.40625,0.43542,The Blacklist,
,0.43542,0.46597,The Blacklist,
,0.46597,0.49583,The Blacklist,
,0.81597,0.84583,Parenthood,
8/21/16,,,-,
8/22/16,,,-,
8/23/16,0.42361,0.45347,The Blacklist,
,0.45278,0.48264,The Blacklist,
,0.48194,0.51181,The Blacklist,
,0.5125,0.54236,The Blacklist,
,0.54097,0.57083,The Blacklist,
,0.93958,0.97292,Mad Men,
8/24/16,,,-,
8/25/16,-0.00417,0.02708,The Killing,
,0.41597,0.43194,Death Note,
,0.43056,0.44653,Death Note,
,0.50625,0.54028,Mad Men,
8/26/16,,,-,
8/27/16,0.85347,0.88333,The Blacklist,
,0.88264,0.9125,The Blacklist,
,0.91181,0.94167,The Blacklist,
8/28/16,,,-,
8/29/16,0.87708,0.90694,The Blacklist,
,0.90972,0.93958,The Blacklist,
,0.93958,0.96944,The Blacklist,
8/30/16,0.39097,0.42083,The Blacklist,
,0.42014,0.45,The Blacklist,
8/31/16,,,-,
9/1/16,-0.00764,0.02292,Black Mirror,
,0.02361,0.06528,Black Mirror,
9/2/16,,,-,
9/3/16,-0.01181,0.02153,Black Mirror,
,0.02222,0.05556,Black Mirror,
,0.72361,0.75347,Parenthood,
,0.92778,0.95694,Black Mirror,
,0.96944,0.99931,Black Mirror,
9/4/16,,,-,
9/5/16,,,-,
9/6/16,,,-,
9/7/16,,,-,
9/8/16,,,-,
9/9/16,0.86111,0.9125,Black Mirror,
9/10/16,-0.02292,0.05208,Ex Machina,
,0.56319,0.59306,The Blacklist,
,0.59792,0.62778,The Blacklist,
,0.67569,0.69167,Death Note,
9/11/16,,,-,
9/12/16,,,-,
9/13/16,,,-,
9/14/16,,,-,
9/15/16,,,-,
9/16/16,,,-,
9/17/16,,,-,
9/18/16,0.63264,0.6625,The Blacklist,
9/19/16,,,-,
9/20/16,,,-,
9/21/16,,,-,
9/22/16,,,-,
9/23/16,,,-,
9/24/16,,,-,
9/25/16,0.85,0.87986,The Blacklist,
9/26/16,0.81944,0.84931,The Blacklist,
,0.86111,0.89097,The Blacklist,
9/27/16,,,-,
9/28/16,,,-,
9/29/16,,,-,
9/30/16,0.93958,0.96944,The Blacklist,
10/1/16,0.02083,0.05069,The Blacklist,
10/2/16,0.59792,0.67153,Kimi no Na Wa: Your Name,
10/3/16,,,-,
10/4/16,,,-,
10/5/16,,,-,
10/6/16,,,-,
10/7/16,,,-,
10/8/16,,,-,
10/9/16,,,-,
10/10/16,-0.01597,0.02083,Dexter,
10/11/16,,,-,
10/12/16,,,-,
10/13/16,,,-,
10/14/16,,,-,
10/15/16,,,-,
10/16/16,0.03056,0.06875,Dexter,
,0.06597,0.10139,Dexter,
,0.58194,0.62222,Dexter,
,0.67083,0.70972,Dexter,
,0.71042,0.74722,Dexter,
10/17/16,,,-,
10/18/16,-0.00208,0.03472,Dexter,
,0.37431,0.41181,Dexter,
,0.625,0.7,Nightcrawler,
10/19/16,0.00764,0.04653,Dexter,
10/20/16,0.06181,0.09931,Dexter,
,0.66806,0.70694,Dexter,
,0.71181,0.74861,Dexter,
10/21/16,0.65764,0.70139,Black Mirror,
,0.93403,0.99097,A Night at the Roxbury,
10/22/16,0.74931,0.78889,Black Mirror,
,0.89444,0.92431,Parenthood,
,0.91458,0.95139,Black Mirror,
10/23/16,,,-,
10/24/16,,,-,
10/25/16,0.65347,0.69583,Black Mirror,
,0.88264,0.92153,Dexter,
,0.95486,0.99167,Dexter,
10/26/16,,,-,
10/27/16,0.49861,0.53542,Dexter,
,0.66458,0.70347,Dexter,
,0.70972,0.74722,Dexter,
,0.90208,0.94375,Black Mirror,
10/28/16,0.60764,0.67014,Black Mirror,
,0.775,0.8125,Dexter,
10/29/16,0.45,0.48333,Dexter,
,0.78472,0.81944,Dexter,
,0.83056,0.86944,Dexter,
10/30/16,0.02917,0.06458,Dexter,
,0.06042,0.09583,Dexter,
,0.91458,0.95486,Dexter,
,0.95208,0.98611,Dexter,
10/31/16,0.70903,0.74306,Dexter,
,0.85486,0.89306,Dexter,
,0.90278,0.93681,Dexter,
,0.93403,0.97153,Dexter,
11/1/16,0.4625,0.50278,Dexter,
,0.67917,0.71667,Dexter,
,0.71389,0.74931,Dexter,
,0.80069,0.83542,Dexter,
,0.83264,0.86806,Dexter,
,0.88194,0.91806,Dexter,
11/2/16,-0.03333,0.00972,Mr. Robot,
11/3/16,0.08681,0.11944,Mr. Robot,
11/4/16,,,-,
11/5/16,,,-,
11/6/16,0.68125,0.76111,Doctor Strange,
11/7/16,0.93125,0.96111,The Blacklist,
11/8/16,0.43125,0.46042,The Blacklist,
,0.90069,0.93056,The Blacklist,
11/9/16,,,-,
11/10/16,0.73542,0.76458,The Blacklist,
11/11/16,,,-,
11/12/16,,,-,
11/13/16,,,-,
11/14/16,0.92847,0.95833,The Blacklist,
,0.96042,0.99097,The Blacklist,
11/15/16,-0.00903,0.02014,The Blacklist,
,0.64444,0.66042,The Office,
,0.65903,0.675,The Office,
,0.67431,0.69028,The Office,
,0.68889,0.70486,The Office,
11/16/16,0.51389,0.52986,The Office,
,0.52847,0.54444,The Office,
,0.54306,0.55833,The Office,
,0.58542,0.60069,The Office,
,0.64931,0.66458,The Office,
,0.66389,0.67917,The Office,
,0.67917,0.69444,The Office,
,0.71736,0.73194,The Office,
,0.73125,0.74653,The Office,
11/17/16,0.04375,0.05903,The Office,
,0.05903,0.07431,The Office,
11/18/16,0.00069,0.03056,The Blacklist,
11/19/16,0.65556,0.72917,Kimi no Na Wa: Your Name,
11/20/16,,,-,
11/21/16,0.40903,0.42431,The Office,
,0.45764,0.47222,The Office,
,0.47222,0.48681,The Office,
11/22/16,,,-,
11/23/16,0.43125,0.44583,The Office,
,0.44583,0.46042,The Office,
,0.46181,0.47639,The Office,
,0.475,0.49028,The Office,
,0.65833,0.67292,The Office,
,0.67292,0.6875,The Office,
,0.69097,0.70556,The Office,
,0.70625,0.72083,The Office,
,0.72222,0.73681,The Office,
,0.73681,0.75625,The Office,
11/24/16,0.54722,0.5625,The Office,
,0.56181,0.57708,The Office,
,0.57708,0.59167,The Office,
,0.59306,0.60764,The Office,
11/25/16,0.45278,0.46736,The Office,
,0.46667,0.48125,The Office,
,0.48194,0.50278,The Office,
,0.50486,0.52569,The Office,
,0.52569,0.54028,The Office,
,0.57361,0.60278,The Office,
,0.78681,0.87917,Fantastic Beasts and Where to Find Them,
11/26/16,0.43333,0.44792,The Office,
,0.45972,0.475,The Office,
,0.47083,0.49097,The Office,
,0.49722,0.51181,The Office,
,0.51111,0.52569,The Office,
11/27/16,0.67708,0.69167,The Office,
,0.65,0.66458,The Office,
,0.66389,0.68472,The Office,
,0.71944,0.73403,The Office,
,0.7375,0.75208,The Office,
,0.75417,0.76875,The Office,
,0.90347,0.92292,The Office,
,0.92361,0.95347,The Office,
11/28/16,0.94236,0.97222,The Office,
11/29/16,-0.02708,0.00208,The Office,
11/30/16,,,-,
12/1/16,,,-,
12/2/16,0.91875,0.94792,The Office,
12/3/16,0.42778,0.45694,The Office,
,0.45625,0.47153,The Office,
,0.47292,0.48819,The Office,
,0.48889,0.50347,The Office,
,0.50278,0.51806,The Office,
,0.59792,0.61319,The Office,
,0.6125,0.62778,The Office,
,0.63472,0.65,The Office,
,0.65,0.66528,The Office,
,0.66528,0.67986,The Office,
,0.67917,0.70833,The Office,
,0.70833,0.72292,The Office,
12/4/16,,,-,
12/5/16,,,-,
12/6/16,,,-,
12/7/16,0.67986,0.69444,The Office,
,0.70347,0.71875,The Office,
12/8/16,0.52778,0.54306,The Office,
,0.59167,0.60694,The Office,
,0.60833,0.62361,The Office,
,0.89931,0.91458,The Office,
,0.91458,0.92986,The Office,
,0.92847,0.94375,The Office,
,0.95556,0.97083,The Office,
,0.97222,0.9875,The Office,
12/9/16,-0.01319,0.00208,The Office,
,0.45486,0.47014,The Office,
,0.46944,0.48472,The Office,
,0.48681,0.50208,The Office,
,0.50139,0.51667,The Office,
,0.51875,0.53403,The Office,
,0.68333,0.69861,The Office,
,0.69861,0.71389,The Office,
12/10/16,,,-,
12/11/16,0.4625,0.47778,The Office,
,0.47708,0.49236,The Office,
,0.69583,0.71111,The Office,
